PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
6672,Unknown,4164,9.969383,10.09552,10.16742,229.0487,10399117,62154300,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,51.64565,228.94931:197191 229.04871:2318382 229.06516:1616580 230.04881:1098462 230.0681:174370 230.94608:95056 231.05264:146984 231.06929:2596286 231.10179:82586 231.12344:160178 231.99324:170802 232.06111:149439 232.07288:432726 232.09801:126864 233.04753:73273 233.05681:119900 233.06525:135829 233.08527:313585 233.11841:82641 233.15489:329238,55.06819:3935 59.01238:5232 61.36586:4058 63.96119:27513 64.96911:38934 74.57271:4102 76.65862:3798 78.91701:17866 79.95626:136303 80.96346:13195 85.46046:3725 86.82849:4369 91.40356:8473 91.97984:14978 93.99581:100924 94.9793:77246 99.00316:7758 110.02316:4731 113.00277:9218 114.9992:28408 116.27495:4287 117.01338:5341 120.0436:4400 121.05203:36105 121.9293:4491 122.06014:47720 135.00528:23377 136.03925:54354 137.04755:25361 138.05518:16226 140.9987:42477 147.02585:4457 149.02092:5065 150.07906:9134 158.98993:4683 161.00349:5740 168.46535:4537 183.13857:5435 184.00613:32095 185.01479:97862 186.02144:79980 199.03867:38104 206.34215:4543 212.98705:6418 214.04016:40609 216.02037:11991 229.00293:21311 229.02924:84957 229.0654:216438 229.1246:7555 229.14435:10705 229.50667:5486
6688,Unknown,4168,9.942317,10.10457,10.26632,317.9841,8047943.5,58788516,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,74.69947,317.9841:2663392 318.1347:79673 318.16431:184440 318.98822:294587 319.03946:203543 319.1192:168099 319.1557:232732 319.1759:603521 319.98108:649242 320.06891:108084 320.98468:107684 321.0556:108880 321.09924:102804 321.13474:172913 321.17001:308534 321.89343:117613 322.04822:78593,59.01195:6587 64.96822:4743 72.99128:4666 75.00705:4003 79.95634:48961 80.9641:19065 83.04817:2311 92.04848:2327 93.97115:5165 94.97886:7321 96.95834:1877 101.02367:9438 102.02599:4619 117.03379:1848 127.07599:1795 134.98918:8027 136.03894:1904 137.02248:1939 150.99419:46643 159.9718:3240 161.9689:2358 163.05949:3542 164.06342:1858 170.96741:17973 178.00461:3431 178.98927:23074 180.99463:9212 194.98639:2265 211.01373:5591 214.95583:26892 222.98102:2194 238.04494:3128 241.9669:24701 242.95161:87108 244.96786:2675 256.13654:2231 260.15692:2498 274.14972:7471 274.97891:104250 285.95786:109345 317.90247:6714 317.98312:361911 318.17093:19416
6690,Unknown,4168,9.951333,10.10457,10.32943,362.0105,15023244,128974712,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,92.59303,362.0105:4672086 363.01459:669325 363.0318:89860 363.14499:275900 363.15649:440247 363.1813:340899 363.94547:155285 364.00809:1779663 364.05923:731515 364.14969:119170 365.01114:231620 365.04745:2651988 365.10709:143330 365.16144:287397 365.19641:198338 366.00369:82375 366.03854:124799 366.05182:293887,57.03282:9626 64.96871:4600 67.01709:9826 79.95634:440378 80.96399:182251 85.02806:100903 86.03433:3848 94.97886:9583 96.95834:4997 111.0072:9176 155.98578:37425 171.008:122762 174.96921:12037 186.03137:66121 197.99582:5835 207.00722:8687 208.01657:15135 209.99695:6260 222.03345:6694 224.01053:50779 230.04515:5888 236.0132:6953 239.034:25489 250.99733:4757 252.00742:7192 253.01598:5819 254.05727:35790 267.03244:11436 268.03687:7021 280.03821:21196 282.05356:123855 298.04599:9178 303.96985:9092 323.98831:4147 331.96573:28769 334.01767:25527 346.98752:9221 362.01251:628019 362.1629:8535
6707,Unknown,4172,9.996516,10.11357,10.2125,265.0382,7829316.5,52855960,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,85.24662,265.02933:665572 265.03818:2268936 265.07523:863281 265.10773:414027 265.14462:161755 265.9902:197347 266.04166:270462 266.04886:172676 266.0787:158935 267.03531:633932 267.12259:362815 267.16055:152050 268.02832:226122 269.04883:108308 269.09277:163976 269.10431:124084 269.13989:227930 269.98996:183034,51.68517:4094 55.85917:3829 58.0156:4036 59.01195:9076 59.90777:4384 61.05607:4066 78.94894:4831 79.95622:48355 80.96346:18953 81.3671:5051 87.04299:4861 96.95872:38917 103.65813:4340 121.00997:5296 125.00251:6942 149.00194:10020 149.09514:9318 151.99097:4407 159.05461:8332 164.99823:9414 167.03314:4772 177.09134:7019 177.12711:5962 178.00461:4945 183.10097:5655 184.96739:23904 185.11732:10059 189.09085:18347 201.06737:61118 205.01566:48780 207.1033:8283 214.9762:11426 219.13742:5496 221.0481:579368 221.11996:13902 221.15428:6696 264.93002:5474 264.97522:75262 265.02893:120305 265.0773:239236 265.11008:34727 265.1412:62381
6713,Unknown,4172,10.01468,10.11357,10.20348,365.0113,726609.8125,4844924.5,,[M-H]-,M + 1,isotope of 6712,,,,,,,999,FALSE,FALSE,FALSE,,,,,,6.811454,365.01129:277971 365.02948:113134 365.04767:2891114 365.08078:140506 365.10559:121116 365.12543:138708 365.16019:197759 365.19659:115956 366.02209:139083 366.052:354656 366.07526:157404 367.04376:129044 367.07047:159628 367.1405:146718 368.05466:283469 369.84769:189166 369.95569:2500418,59.01238:7576 64.17684:5120 74.37703:5048 79.67043:5254 79.95633:302150 80.96394:80828 81.95152:5179 85.02824:9169 87.00747:29719 90.98444:25965 93.99535:7241 106.97963:33223 107.98787:46421 108.99569:25373 134.97418:122633 136.03896:13167 139.97711:28670 184.00671:6528 214.0408:59772 229.06618:36829 241.02672:20994 249.14818:6502 255.04362:7406 256.02774:6244 260.02167:11563 263.12738:6189 283.03079:6477 297.13058:17909 301.08514:11156 303.16217:7144 321.16928:7214 350.02359:16679 365.04968:609382 365.16217:17448 365.2019:22567
6714,Unknown,4172,9.987483,10.11357,10.22155,365.0477,9298356,45023244,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,26.23156,365.01129:277971 365.02948:113134 365.04767:2891114 365.08078:140506 365.10559:121116 365.12543:138708 365.16019:197759 365.19659:115956 366.02209:139083 366.052:354656 366.07526:157404 367.04376:129044 367.07047:159628 367.1405:146718 368.05466:283469 369.84769:189166 369.95569:2500418 370.02478:483927,59.01238:7576 64.17684:5120 74.37703:5048 79.67043:5254 79.95633:302150 80.96394:80828 81.95152:5179 85.02824:9169 87.00747:29719 90.98444:25965 93.99535:7241 106.97963:33223 107.98787:46421 108.99569:25373 134.97418:122633 136.03896:13167 139.97711:28670 184.00671:6528 214.0408:59772 229.06618:36829 241.02672:20994 249.14818:6502 255.04362:7406 256.02774:6244 260.02167:11563 263.12738:6189 283.03079:6477 297.13058:17909 301.08514:11156 303.16217:7144 321.16928:7214 350.02359:16679 365.04968:609382 365.16217:17448 365.2019:22567
6717,Unknown,4172,9.859933,10.11357,10.36505,438.9192,5971512,29098904,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,44.03554,438.92352:2236396 438.96655:15990847 439.08224:253074 439.16296:210620 439.92557:260197 439.96948:1539415 440.92047:1576673 440.9711:118436 441.05896:298618 441.92343:127962 442.09088:149960 442.91599:379854,60.43281:19673 62.98722:25949 66.48586:19377 68.994:50388 72.26685:20348 80.96346:22109 82.35339:20487 88.2257:21101 118.99176:190308 139.57854:21985 143.82571:24700 180.98798:40301 219.51947:26905 306.42764:24934 330.98026:1020890 438.96808:164657 439.07849:123842
6727,Unknown,4176,10.03235,10.12258,10.26632,254.0486,8344502.5,45665760,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,62.7263,254.01314:126406 254.04863:2165337 254.91599:187935 255.02611:1610183 255.04439:1176094 255.05309:246002 255.12361:292722 255.23273:623260 255.92459:95034 256.0285:207704 256.06464:447683 256.23651:142126 256.91382:123411 257.06046:948121 257.13956:1718425 258.08075:178069 258.1427:203825 258.98056:666560,58.24639:3744 79.9557:52489 80.96414:15296 87.67183:5240 96.95924:1005507 118.35138:4594 120.2935:4693 145.04074:5671 161.0345:8614 174.05522:6008 196.81465:4390 239.03781:30022 242.37393:4950 254.04977:260082 254.09207:11032 254.14586:5431
6731,Unknown,4180,10.03235,10.13123,10.26632,326.0777,4489562.5,30890938,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,9.591257,325.96619:92018 326.07767:1003397 327.06583:94240 327.08127:141471 327.14438:132302 329.98434:105713 330.07388:384199 330.98004:3631698 331.07724:182642,59.01238:2315 79.95592:26533 80.96415:17612 81.95222:1752 93.99535:3338 94.97974:5407 96.95834:2550 107.04945:269816 110.02316:3108 118.4846:1825 120.05608:5186 122.05965:2507 135.07936:1823 146.03482:8935 147.04276:2195 148.05072:51674 151.03926:6185 159.9718:1926 174.03105:119233 189.94954:3453 200.0383:2440 210.99339:3298 215.04764:25895 226.01828:5690 226.09564:2702 227.99681:20620 229.97897:3442 240.00073:2000 260.01373:3467 264.16681:2854 282.08902:56890 285.79681:2171 325.96332:22697 326.07797:178173 326.16751:8165
6734,Unknown,4184,9.788383,10.14028,10.47182,204.9574,17590572,110995368,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,154.2626,204.95735:4684296 204.97263:121394 204.99142:141155 205.00534:154697 205.01366:332412 205.09795:105367 205.12302:90129 205.15924:257558 205.96082:213932 206.9541:2826241 207.10239:208143 207.95734:260384 208.95154:508347 209.11772:202652,62.36084:4296 63.96039:4116 71.01652:4981 79.95621:45214 81.95194:92280 81.95997:17012 91.41019:4735 95.95114:4476 96.95834:18074 103.00509:20538 106.80827:4074 135.05406:5567 138.9814:4930 139.05479:51062 140.99414:28049 141.00963:14984 141.06047:5697 146.05501:13644 153.61589:4550 158.96332:12140 160.95506:11850 161.00156:15957 161.07909:7976 161.09654:6324 177.10269:46046 187.08701:30679 192.07283:4257 204.97145:157168 204.99094:134328 205.0132:540155 205.09773:61981 205.15811:162782
6747,Unknown,4192,10.01468,10.15838,10.4451,206.9541,11037391,70634712,,[M-H]-,M + 0,similar chromatogram in higher mz_6750; similar chromatogram in higher mz_6751; similar chromatogram in higher mz_6753; similar chromatogram in higher mz_6754,,,,,,,999,FALSE,FALSE,FALSE,,,,,,82.67641,206.95406:3099660 207.10237:178136 207.95732:205166 208.95155:426513 209.11771:313980 209.95416:83906 211.09714:220601 211.1335:107173,59.01239:4701 60.13315:3324 67.42799:4366 79.95625:41011 82.37891:4569 92.96665:3576 103.00511:45359 104.00636:3885 113.71136:4046 130.97894:3538 138.98141:6395 139.96567:5101 143.00957:4111 143.04851:10118 144.34903:4312 160.96104:35976 162.95303:22226 163.01682:21891 163.0753:7814 163.11115:23269 167.01268:5091 184.5144:4746 187.01669:4557 206.51094:5884 206.95358:70865 207.011:34144 207.0694:6553 207.1004:42493 207.13724:12752
6748,Unknown,4192,10.07747,10.15838,10.26632,215.1285,14479641,111262896,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,111.4588,215.04848:102793 215.06941:233202 215.12849:4225262 216.13162:475087 216.96355:121655 217.00269:337144 217.14401:222829 217.97795:456103 217.99478:280926 218.16736:134012 218.95731:225427 219.07707:455151 219.17488:13102662 219.95639:243494 219.97496:434101,57.03283:4654 59.98746:3389 68.93967:3491 71.0488:29409 72.99129:9326 75.00754:247972 75.50739:4120 79.95583:12895 80.96346:4354 93.99449:4583 96.857:3924 103.05219:3672 116.4166:4090 119.11218:4555 135.04364:4211 136.03896:4273 137.02249:7115 139.11049:5517 151.11148:4006 153.12767:17413 155.05069:3721 156.98219:4203 171.13686:11764 175.05707:5149 179.85019:4705 195.0639:9385 215.04796:18002 215.12875:569711
6753,Unknown,4192,9.859933,10.15838,10.35627,369.9557,11646154,70470120,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,93.27536,369.84766:92855 369.9556:3250808 370.02481:153269 370.95993:248236 371.17178:152830 371.953:2062465 372.95694:190656 373.11752:140552 373.94916:335133 374.16049:107389,57.03323:5167 59.01195:5659 64.96871:6835 71.5692:5426 76.96896:11330 78.91701:15095 79.95625:142162 80.91511:12087 80.96373:32924 87.00757:8001 90.8532:5537 94.97933:242762 96.95925:6744 99.55579:5557 100.745:6145 106.69946:6328 120.59565:5710 120.95867:85368 126.01877:21319 136.99081:77306 138.96953:34587 139.03893:5650 148.03883:5457 159.97194:46180 160.55296:5863 164.98438:45694 171.00951:6089 215.04796:14990 227.99725:350487 229.97868:71730 260.01364:59027 275.03497:28104 278.9874:8969 290.06:15786 294.01242:6266 307.95474:36281 325.96619:457339 326.03348:22395 369.95432:84199 370.06235:6417
6760,Unknown,4196,10.05043,10.16742,10.42702,161.0349,3427305.5,25323872,,[M-H]-,M + 0,found in higher mz's MsMs_6757; found in higher mz's MsMs_6763,,,,,,,999,FALSE,FALSE,FALSE,,,,,,28.21843,161.03491:1202440 161.96877:116997 162.0554:346704 163.07568:460884 165.05438:106955,55.96863:2998 79.53167:3923 80.34104:3390 82.53303:3051 87.02221:2816 92.04932:7453 93.3034:3328 95.68781:3336 109.82314:3518 111.84279:3564 117.04461:14176 117.06984:4427 160.95544:18279 161.03452:7849 161.05971:8610 161.09656:4141
6761,Unknown,4196,10.03235,10.16742,10.26632,230.0491,7397105,64715276,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,38.77174,230.04912:2029870 230.06812:174795 231.06932:8549541 231.99408:132447 232.07288:899670 233.06526:271421 233.08501:411582 233.15491:412948 234.98283:689379,63.96088:5794 64.96822:8027 79.95595:92900 80.96346:7182 91.40936:3260 93.99525:41869 94.97968:17961 121.02766:8324 122.03656:33279 122.05454:3506 123.06219:5325 134.68266:2950 136.03896:7446 137.02364:137979 137.05997:55589 138.05057:3275 150.01054:22816 152.04608:5588 158.01707:5984 159.96989:10550 176.9841:3250 178.33846:4326 184.98958:25168 185.99718:3991 186.01643:10634 187.02396:3175 215.02533:279253 229.96671:32012 230.01207:5070 230.04848:124813
6763,Unknown,4196,10.04137,10.16742,10.33847,271.1085,17756056,131314880,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,113.7967,271.07568:145971 271.10852:4902454 272.11258:801695 273.05478:680204 273.08057:276630 273.13409:254835 273.34079:98509 273.96768:241356 273.98489:127964 274.08383:110713 274.10968:101469 274.96936:178733 275.02786:363386 275.14987:149708064 275.27542:283718 275.96442:198117 275.98398:295106 276.03073:160272,58.63922:4073 73.02797:4864 79.95624:31449 79.97957:5237 80.96346:5552 92.04932:6545 93.033:8998 100.23383:4678 107.04843:12449 109.06449:1232990 110.08997:4895 110.23912:4779 114.06642:7175 123.9579:5590 128.13145:5103 135.0542:30058 138.77805:4838 148.90883:4981 161.03484:253574 173.6964:4607 183.13857:14623 186.63641:4610 197.52104:4771 213.02243:6297 239.05139:14432 270.99551:9459 271.07172:39964 271.10556:10462 271.15637:11388
6796,Unknown,4208,10.02332,10.19442,10.32052,189.9488,17486480,112219312,,[M-2H]2-,M + 0,similar chromatogram in higher mz_6802; similar chromatogram in higher mz_6808; similar chromatogram in higher mz_6816,,,,,,,999,FALSE,FALSE,FALSE,,,,,,136.2031,189.94882:5048287 189.97861:255542 190.45084:650904 190.9472:3347678 191.44934:409696 191.94585:746525 192.44756:198537 193.12291:130761 194.88237:291682,59.0124:34541 69.43256:3311 78.39036:3347 79.95629:174066 80.96346:5364 96.82537:4199 111.71388:3877 146.06004:5946 147.96712:11874 150.67023:3599 162.95488:9267 174.99557:4350 182.00377:4523 189.56032:3936 189.95012:31695 189.97935:8158 190.0042:6274 190.02103:27639 190.04892:4668
6797,Unknown,4208,9.868783,10.19442,10.34722,190.9472,13157859,83253712,,[M-2H]2-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,326.6512,190.45084:650904 190.9472:3347678 191.44934:409696 191.94585:746525 192.44756:198537 193.12291:130761 194.88237:291682 195.10188:312092,51.49363:3290 60.01523:4134 79.95629:195624 80.96346:5906 81.95153:7099 84.85894:3252 119.42847:3971 134.6145:4047 135.05406:5255 147.04276:7955 147.08017:32296 162.99632:6248 190.94731:21151 191.02931:5390 191.04434:11215 191.06688:5479 191.10696:9406
6799,Unknown,4208,10.03235,10.19442,10.34722,231.0693,39415008,361673568,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,108.5298,231.06599:390966 231.06932:10380005 231.12352:363548 232.07286:1095500 233.06531:309288 233.08473:489591 233.1539:436638 234.98372:1619784 235.98639:110832,55.71334:14159 60.8174:13079 64.39635:13040 67.37917:12671 75.00768:99956 79.95585:3278995 80.91579:33634 80.9641:293418 98.45049:13552 117.42747:15086 167.10893:19998 201.37329:17510 213.05782:25623 216.0294:29446 216.96605:16069 231.06795:1944577
6802,Unknown,4208,10.05043,10.19442,10.34722,330.0739,13145787,77546832,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,50.91105,330.07385:2805879 330.98022:4015476 331.07755:568249 331.9834:220988 333.15546:129232 333.17133:121930,57.82328:4688 59.63733:4312 66.25302:4702 79.95628:46027 80.04926:397506 80.96346:13606 92.04965:22374 110.80558:5221 111.07935:6555 120.60067:5015 122.16333:5096 124.0391:9582 135.05591:216812 150.01804:6011 158.32085:4519 161.03476:146965 181.98746:5010 222.03468:25116 242.09502:228680 267.69592:6055 285.99591:25992 286.08557:194146 330.07556:31963 330.14246:11066
6804,Unknown,4208,9.8509,10.19442,10.55262,380.9075,8718000,53250184,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,199.5822,380.9075:2107713 381.08743:127284 381.91083:219593 382.90381:1638349 383.09222:137119 383.90784:159018 384.08627:143030 384.89969:250522 384.99435:1137052,53.49273:4308 59.01238:8066 68.2858:5916 79.95634:106305 80.96416:31139 83.04817:5700 96.95834:8415 102.88668:5307 136.03896:5880 136.95862:5818 156.54842:6044 159.97182:6206 178.82739:5466 217.00578:103746 222.70653:5057 256.04327:6644 280.96939:165577 301.01578:10040 337.09503:6579 344.93109:648737 380.90955:196300 381.07184:7144 381.14944:16715
6827,Unknown,4220,10.14028,10.22155,10.48047,203.0175,101808232,606294016,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,880.9241,202.98727:134767 203.01746:30267468 204.02119:2468738 204.06606:320836 204.95731:845520 204.97275:370511 204.99136:392471 205.01363:1303252 205.02133:99313 205.06102:113476 205.09778:378739 205.15923:254589 206.01689:147610 206.95399:655428 207.10167:201395 207.97723:81503,66.67962:38304 66.78147:37318 79.95623:1748474 100.95442:44813 105.52997:42229 110.8875:40132 139.05501:865906 203.01765:10719833
6830,Unknown,4220,10.14028,10.22155,10.33847,234.9837,8326833,47942876,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,42.18794,234.98369:2495048 235.02731:112877 235.17006:141317 235.98715:260736 236.09293:118669 236.98056:1070050 237.00739:267803 237.11298:207945 237.98373:101260 238.06557:521486 238.97577:105770 239.0038:161278 239.03885:86972 239.09232:124108 239.12849:438616,79.95588:37029 80.96414:10173 81.95153:7332 123.62608:4677 141.98189:130952 178.09926:4906 191.10696:16604 191.14456:4906 205.94347:603886 220.14703:7046 234.98473:328488 235.02621:33123 235.10062:41624 235.13527:16612 235.17111:30020
6834,Unknown,4220,10.14028,10.22155,10.43605,384.9942,5652110,51658172,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,28.68207,384.90134:280720 384.99423:1533126 385.18799:96397 385.99771:105717 386.99002:705731,56.27609:4487 57.36641:5022 65.49189:4999 77.67706:6794 79.95586:90304 80.96427:28748 82.24504:5387 93.99535:5022 96.95834:13215 98.92939:13576 110.9296:12057 127.93222:24026 128.94078:116066 138.39275:5120 154.91963:40053 214.04094:28696 219.00212:16846 225.03209:18136 226.97855:13017 229.06541:8003 241.02672:9380 255.04362:11944 257.06055:17609 282.96332:28569 285.05588:21858 321.02228:38315 346.92755:90906 348.92059:18337 384.9007:31384 384.98959:306799 385.13284:20614 385.18304:9368
6853,Unknown,4236,10.14028,10.25728,10.4451,356.9985,7105993.5,42279920,,[M-H]-,M + 0,similar chromatogram in higher mz_6854,,,,,,,999,FALSE,FALSE,FALSE,,,,,,65.10548,356.88492:65944 356.99854:2176456 357.07523:140616 357.13443:117371 357.19205:123804 358.00211:255504 358.97717:107413 358.99466:763533 359.09171:99153 359.103:72005 359.15009:266637 359.17206:363885 359.99051:160924 360.03101:104481 361.05148:245447 361.13019:189801 361.16599:186995,57.03323:6176 59.01237:9311 59.98128:2511 63.96136:6606 64.96917:14784 71.04888:2702 71.36633:2286 72.99187:3557 79.95581:39287 80.96412:929156 85.02824:2702 87.04375:7508 91.97983:6845 93.99577:10592 96.95924:3907 97.0281:2261 101.02275:4571 123.03111:7545 124.46603:2941 135.05554:5165 135.42848:2430 141.9722:2250 147.41212:2175 149.09685:3974 151.07623:3421 168.02072:11992 170.9989:4012 214.0405:3137 216.03239:3616 225.15059:2836 229.06538:2494 230.97459:5470 231.98338:7134 243.08006:29216 260.00177:7825 267.04486:3535 268.77927:2450 275.02573:457894 295.13434:2768 313.08197:4921 313.14502:5066 321.05466:7441 356.99365:39610 357.13644:16424 357.19406:31298
6864,Unknown,4244,10.14028,10.27565,10.4451,229.0051,8543342,46717172,,[M-2H]2-,M + 0,similar chromatogram in higher mz_6882; found in higher mz's MsMs_6865,,,,,,,999,FALSE,FALSE,FALSE,,,,,,151.9149,228.94919:208953 229.00508:2926463 229.05379:407981 229.06508:2628474 229.50645:515297 229.98608:176949 230.0018:90754 230.04903:369223 230.06873:274568 230.98093:103937 231.03255:202245 231.04253:173720 231.06003:152911 231.0692:5145611 231.07834:108159 231.12358:297149 231.99312:167217 232.07272:894197 233.03983:74745 233.06512:140496 233.08537:340107 233.11829:133504 233.15465:392993,63.96122:33503 64.96911:40444 68.01205:6044 79.95625:446613 80.96391:37930 82.6626:4901 91.97983:15722 93.99572:134886 94.9793:68881 107.97465:5372 110.02316:4967 120.04359:7229 121.05175:39718 122.0601:70656 123.03111:7340 129.88115:4249 136.03929:78413 137.04753:35424 138.05579:22493 149.07097:5702 150.07904:11986 159.9718:12156 184.00717:42713 185.01489:124553 186.02132:122757 197.99846:6250 200.0383:5573 204.49631:5737 205.5041:7298 213.50096:9391 214.00487:5220 214.04059:59540 216.02037:14998 220.50375:8068 222.00241:22218 229.00621:279546 229.02922:120085 229.06538:309088 229.14433:19826
