SMILES,Formula,formula1,mz,Ref
CNc1nc(C(F)(F)C(F)(F)C(F)(F)F)n(C)n1,C7H7F7N4,C7H7F7N4,279.0486138,EPA_Dashboard
CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,C11H12F4N2O2,C11H12F4N2O2,279.0762105,EPA_Dashboard
O=C(CCCCc1ccccc1)C(F)(F)C(F)(F)F,C13H13F5O,C13H13F5O1,279.0813761,EPA_Dashboard
CCCCCC(C=O)C(O)(C(F)(F)F)C(F)(F)F,C10H14F6O2,C10H14F6O2,279.082519,EPA_Dashboard
COC(=O)CCCCCC(F)(F)C(F)C(F)(F)F,C10H14F6O2,C10H14F6O2,279.082519,EPA_Dashboard
FC(F)(F)N1C(F)(F)OC(F)(F)C1(Cl)Cl,C4Cl2F7NO,C4Cl2F7N1O1,279.9172365,EPA_Dashboard
O=C(N(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)F,C4Cl2F7NO,C4Cl2F7N1O1,279.9172365,EPA_Dashboard
Cc1[nH]c(=S)sc1C(C(F)(F)F)C(F)(F)F,C7H5F6NS2,C7H5F6N1S2,279.9694805,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)c1cc(Cl)ccn1,C8H3ClF7N,C8H3Cl1F7N1,279.9769443,EPA_Dashboard
FC(F)(F)C(F)(c1cccnc1Cl)C(F)(F)F,C8H3ClF7N,C8H3Cl1F7N1,279.9769443,EPA_Dashboard
FC(F)(F)C(F)(c1ccc(Cl)nc1)C(F)(F)F,C8H3ClF7N,C8H3Cl1F7N1,279.9769443,EPA_Dashboard
FC(F)(F)C(F)(c1ccnc(Cl)c1)C(F)(F)F,C8H3ClF7N,C8H3Cl1F7N1,279.9769443,EPA_Dashboard
FC(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,C5HF10NO,C5H1F10N1O1,279.9825659,EPA_Dashboard
FC(F)(F)C(F)(F)CNCC(F)(F)C(F)(F)F,C6H5F10N,C6H5F10N1,280.0189514,EPA_Dashboard
O=C(OCC(F)(F)C(F)F)c1ccc([N+](=O)[O-])cc1,C10H7F4NO4,C10H7F4N1O4,280.0238406,EPA_Dashboard
COc1nc(C(F)(F)C(F)(F)C(F)(F)F)n(C)n1,C7H6F7N3O,C7H6F7N3O1,280.0326294,EPA_Dashboard
O=C(N1CCCCC1)C(F)(F)C(F)(F)C(F)(F)F,C9H10F7NO,C9H10F7N1O1,280.0577815,EPA_Dashboard
NC(CC(=O)O)c1cccc(OC(F)(F)C(F)F)c1,C11H11F4NO3,C11H11F4N1O3,280.0602261,EPA_Dashboard
NC(CC(=O)O)c1ccc(OC(F)(F)C(F)F)cc1,C11H11F4NO3,C11H11F4N1O3,280.0602261,EPA_Dashboard
CC(Cc1ccccc1)NC(=O)C(F)(F)C(F)(F)F,C12H12F5NO,C12H12F5N1O1,280.0766251,EPA_Dashboard
FC(F)=C(F)C(F)(F)C(F)(Cl)C(F)(F)Cl,C5Cl2F8,C5Cl2F8,280.9176511,EPA_Dashboard
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C5ClF9O,C5Cl1F9O1,280.9421163,EPA_Dashboard
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)Cl,C5ClF9O,C5Cl1F9O1,280.9421163,EPA_Dashboard
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5ClF9O,C5Cl1F9O1,280.9421163,EPA_Dashboard
FC(F)=C(F)OC(F)(F)C(F)(Cl)C(F)(F)F,C5ClF9O,C5Cl1F9O1,280.9421163,EPA_Dashboard
O=S(O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,C4H2F8O3S,C4H2F8O3S1,280.9524107,EPA_Dashboard
O=S(=O)(OCC(F)(F)C(F)(F)F)C(F)(F)F,C4H2F8O3S,C4H2F8O3S1,280.9524107,EPA_Dashboard
O=C(OC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C5F10O2,C5F10O2,280.9665814,EPA_Dashboard
FC(F)(F)C1(C(F)(F)F)OC(F)(F)C(F)(F)O1,C5F10O2,C5F10O2,280.9665814,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)c1nccc(Cl)n1,C7H2ClF7N2,C7H2Cl1F7N2,280.9721933,EPA_Dashboard
FC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF11,C6H1F11,280.9829805,EPA_Dashboard
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C6HF11,C6H1F11,280.9829805,EPA_Dashboard
FC(F)(F)C(=CC(F)(F)C(F)(F)F)C(F)(F)F,C6HF11,C6H1F11,280.9829805,EPA_Dashboard
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,C5H3F9O3,C5H3F9O3,280.9865679,EPA_Dashboard
FC(F)C(F)(F)COC(C(F)(F)F)C(F)(F)F,C6H4F10O,C6H4F10O1,281.0029669,EPA_Dashboard
O=C1NCC(C(F)(F)C(F)(F)C(F)(F)F)C(=O)N1,C7H5F7N2O2,C7H5F7N2O2,281.0166449,EPA_Dashboard
O=C(CC(=O)C(F)(F)OC(F)(F)F)c1ccccc1,C11H7F5O3,C11H7F5O3,281.0242552,EPA_Dashboard
O=C(O)c1cnc(C(F)(F)C(F)(F)F)nc1C1CC1,C10H7F5N2O2,C10H7F5N2O2,281.0354886,EPA_Dashboard
Cc1cccc(C(=O)C=C(C(F)(F)F)C(F)(F)F)c1,C12H8F6O,C12H8F6O1,281.0406542,EPA_Dashboard
CC(C(=O)c1ccccc1)=C(C(F)(F)F)C(F)(F)F,C12H8F6O,C12H8F6O1,281.0406542,EPA_Dashboard
O=C(c1ccccc1)C1CC1(C(F)(F)F)C(F)(F)F,C12H8F6O,C12H8F6O1,281.0406542,EPA_Dashboard
Cc1ccc(C(=O)C=C(C(F)(F)F)C(F)(F)F)cc1,C12H8F6O,C12H8F6O1,281.0406542,EPA_Dashboard
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)F,C9H9F7O2,C9H9F7O2,281.0417971,EPA_Dashboard
CC(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,C9H9F7O2,C9H9F7O2,281.0417971,EPA_Dashboard
COC(=O)c1ccc(OCC(F)(F)C(F)F)cc1O,C11H10F4O4,C11H10F4O4,281.0442417,EPA_Dashboard
N#CC1(C#N)C2CCC(C2)C1(C(F)(F)F)C(F)(F)F,C11H8F6N2,C11H8F6N2,281.0518876,EPA_Dashboard
O=C(N1CCNCC1)C(F)(F)C(F)(F)C(F)(F)F,C8H9F7N2O,C8H9F7N2O1,281.0530304,EPA_Dashboard
C=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC=C,C10H10F8,C10H10F8,281.0581961,EPA_Dashboard
CC(C)C(=O)c1ccc(OC(F)(F)C(F)(F)F)cc1,C12H11F5O2,C12H11F5O2,281.0606407,EPA_Dashboard
CC1CCC(C(F)(C(F)(F)F)C(F)(F)F)C(O)C1,C10H13F7O,C10H13F7O1,281.0781826,EPA_Dashboard
OCCOCCOCCOCC(F)(F)C(F)(F)F,C9H15F5O4,C9H15F5O4,281.0817701,EPA_Dashboard
CCCCCC(CO)C(O)(C(F)(F)F)C(F)(F)F,C10H16F6O2,C10H16F6O2,281.0981691,EPA_Dashboard
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,C11H17F7,C11H17F7,281.1145681,EPA_Dashboard
NS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4H2F9NOS,C4H2F9N1O1S1,281.9640587,EPA_Dashboard
FC(F)=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5F11N,C5F11N1,281.9782294,EPA_Dashboard
FC(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C1(F)F,C5F11N,C5F11N1,281.9782294,EPA_Dashboard
FN1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C5F11N,C5F11N1,281.9782294,EPA_Dashboard
CCc1ccccc1NC(=O)C(F)(Cl)C(F)(F)F,C11H10ClF4NO,C11H10Cl1F4N1O1,282.0314245,EPA_Dashboard
Cc1ccc(C(=O)N=C(C(F)(F)F)C(F)(F)F)cc1,C11H7F6NO,C11H7F6N1O1,282.0359032,EPA_Dashboard
O=C(N1CCOCC1)C(F)(F)C(F)(F)C(F)(F)F,C8H8F7NO2,C8H8F7N1O2,282.037046,EPA_Dashboard
CCOC(=O)C=C(N)C(F)(F)C(F)(F)C(F)(F)F,C8H8F7NO2,C8H8F7N1O2,282.037046,EPA_Dashboard
CC1=NC(C(F)(F)F)(C(F)(F)F)N=C2C=CC=CN12,C10H7F6N3,C10H7F6N3,282.0471365,EPA_Dashboard
CCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C9H12F7NO,C9H12F7N1O1,282.0734315,EPA_Dashboard
FC(C(F)(F)F)C(F)(F)OC(Cl)(Cl)Cl,C4HCl3F6O,C4H1Cl3F6O1,282.892437,EPA_Dashboard
OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl,C4HCl3F6O,C4H1Cl3F6O1,282.892437,EPA_Dashboard
FC(F)C(F)(F)OC(Cl)C(F)(F)C(F)(F)F,C5H2ClF9O,C5H2Cl1F9O1,282.9577663,EPA_Dashboard
CP(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C5H3F10P,C5H3F10P1,282.9739889,EPA_Dashboard
Cc1[nH]nc(C(F)(F)C(F)(F)C(F)(F)F)c1Cl,C7H4ClF7N2,C7H4Cl1F7N2,282.9878433,EPA_Dashboard
CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H3F11,C6H3F11,282.9986305,EPA_Dashboard
FC(F)(F)C(CC(F)(F)C(F)(F)F)C(F)(F)F,C6H3F11,C6H3F11,282.9986305,EPA_Dashboard
COC(=O)C(F)(F)C(F)(F)OCC(=O)OC(F)F,C7H6F6O5,C7H6F6O5,283.0046626,EPA_Dashboard
CCSC(SCC)=C(F)C(F)(F)C(F)(F)F,C8H10F6S2,C8H10F6S2,283.0055316,EPA_Dashboard
Nc1ccc(SCC(F)(F)C(F)F)cc1[N+](=O)[O-],C9H8F4N2O2S,C9H8F4N2O2S1,283.0169814,EPA_Dashboard
O=C(CC(=O)C(F)(F)C(F)(F)F)c1ccc(F)cc1,C11H6F6O2,C11H6F6O2,283.0199188,EPA_Dashboard
FC1(F)SC2c3cccc4cccc(c34)C2C1(F)F,C14H8F4S,C14H8F4S1,283.0210041,EPA_Dashboard
CCOC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,C8H7F7O3,C8H7F7O3,283.0210616,EPA_Dashboard
CC(C)CC(=O)CC(Cl)(C(F)(F)F)C(F)(F)F,C9H11ClF6O,C9H11Cl1F6O1,283.032982,EPA_Dashboard
Cc1ccccc1C(O)(C(=O)O)C(F)(F)C(F)(F)F,C11H9F5O3,C11H9F5O3,283.0399052,EPA_Dashboard
CC(C)c1nc(C(F)(F)C(F)(F)F)ncc1C(=O)O,C10H9F5N2O2,C10H9F5N2O2,283.0511386,EPA_Dashboard
C=Cc1ccc(COC(F)(C(F)F)C(F)(F)F)cc1,C12H10F6O,C12H10F6O1,283.0563043,EPA_Dashboard
CCCCC(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,C9H11F7O2,C9H11F7O2,283.0574471,EPA_Dashboard
CC1(COCC(F)(F)C(F)(F)C(F)(F)F)COC1,C9H11F7O2,C9H11F7O2,283.0574471,EPA_Dashboard
CCCCCC=C(F)C(F)(F)C(F)(F)C(F)(F)F,C10H12F8,C10H12F8,283.0738461,EPA_Dashboard
CC(C)(C)CC=C(F)C(F)(F)C(F)(F)C(F)(F)F,C10H12F8,C10H12F8,283.0738461,EPA_Dashboard
CC(C)(Cc1ccccc1)C(F)(F)C(F)C(F)(F)F,C13H14F6,C13H14F6,283.0926898,EPA_Dashboard
O=C(O)CCCCCCCCC1CC(F)(F)C1(F)F,C13H20F4O2,C13H20F4O2,283.1326628,EPA_Dashboard
N#CC1=C(Cl)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C7ClF8N,C7Cl1F8N1,283.9518724,EPA_Dashboard
Fc1nc(F)nc(C(F)(C(F)(F)F)C(F)(F)F)n1,C6F9N3,C6F9N3,283.987571,EPA_Dashboard
NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11N,C5H2F11N1,283.9938795,EPA_Dashboard
FC(F)(F)C1(C(F)(F)F)N=C(c2ccccc2)S1,C10H5F6NS,C10H5F6N1S1,283.9974095,EPA_Dashboard
FC(F)(F)C(c1nc2ccccc2s1)C(F)(F)F,C10H5F6NS,C10H5F6N1S1,283.9974095,EPA_Dashboard
O=[N+]([O-])c1ccc(C=C(C(F)(F)F)C(F)(F)F)cc1,C10H5F6NO2,C10H5F6N1O2,284.0151677,EPA_Dashboard
COC(=O)CNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C7H6F7NO3,C7H6F7N1O3,284.0163106,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2[nH]1,C11H6F7N,C11H6F7N1,284.0315667,EPA_Dashboard
CC(C#N)OC(F)(F)C(F)(F)C(F)CC(F)(F)F,C8H7F8NO,C8H7F8N1O1,284.0327096,EPA_Dashboard
CCN(CC)C(=S)C(F)(F)C(F)(F)C(F)(F)F,C8H10F7NS,C8H10F7N1S1,284.0349379,EPA_Dashboard
CC1Nc2ccccc2C(C(F)(F)F)(C(F)(F)F)O1,C11H9F6NO,C11H9F6N1O1,284.0515532,EPA_Dashboard
CCOC(=O)C(N)CC(F)(F)C(F)(F)C(F)(F)F,C8H10F7NO2,C8H10F7N1O2,284.0526961,EPA_Dashboard
NC(CCCC(F)(F)C(F)(F)C(F)(F)F)C(=O)O,C8H10F7NO2,C8H10F7N1O2,284.0526961,EPA_Dashboard
FC(F)(F)C(F)(Cl)C(Cl)(Cl)C(F)(F)F,C4Cl3F7,C4Cl3F7,284.8881006,EPA_Dashboard
FC(F)(F)C(F)(F)OC(F)(Cl)C(F)(F)Cl,C4Cl2F8O,C4Cl2F8O1,284.9125657,EPA_Dashboard
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)Cl,C4ClF9O2,C4Cl1F9O2,284.9370309,EPA_Dashboard
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl,C7H5ClF6O3,C7H5Cl1F6O3,284.975861,EPA_Dashboard
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C5HF11O,C5H1F11O1,284.9778951,EPA_Dashboard
CCOC1CC(C(F)(F)F)(C(F)(F)F)SS1,C7H8F6OS2,C7H8F6O1S2,284.9847962,EPA_Dashboard
O=P1(OCC(F)(F)C(F)F)Oc2ccccc2O1,C9H7F4O4P,C9H7F4O4P1,284.9945282,EPA_Dashboard
O=[N+]([O-])c1ccc(N=C(C(F)(F)F)C(F)(F)F)cc1,C9H4F6N2O2,C9H4F6N2O2,285.0104167,EPA_Dashboard
O=C(CCCCl)CC(O)(C(F)(F)F)C(F)(F)F,C8H9ClF6O2,C8H9Cl1F6O2,285.0122465,EPA_Dashboard
O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(F)cc1,C11H5F7O,C11H5F7O1,285.0155823,EPA_Dashboard
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)=CF,C8H6F8O2,C8H6F8O2,285.0167252,EPA_Dashboard
CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,C8H6F8O2,C8H6F8O2,285.0167252,EPA_Dashboard
O=C(O)c1ccc(OCC(F)(F)C(F)(F)F)cc1O,C10H7F5O4,C10H7F5O4,285.0191698,EPA_Dashboard
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)F)cc1,C10H10F4O3S,C10H10F4O3S1,285.0213981,EPA_Dashboard
FC(F)(F)C(F)(c1ccc2[nH]ncc2c1)C(F)(F)F,C10H5F7N2,C10H5F7N2,285.0268157,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2[nH]1,C10H5F7N2,C10H5F7N2,285.0268157,EPA_Dashboard
N#Cc1ccc(N)cc1C(F)(C(F)(F)F)C(F)(F)F,C10H5F7N2,C10H5F7N2,285.0268157,EPA_Dashboard
O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1ccccc1,C11H8F6O2,C11H8F6O2,285.0355688,EPA_Dashboard
CC(=O)OC(C)OCC(F)(F)C(F)(F)C(F)(F)F,C8H9F7O3,C8H9F7O3,285.0367117,EPA_Dashboard
CC(C)(C)OOC(=O)C(F)(F)C(F)(F)C(F)(F)F,C8H9F7O3,C8H9F7O3,285.0367117,EPA_Dashboard
CCOC(=O)CC(O)C(F)(F)C(F)(F)C(F)(F)F,C8H9F7O3,C8H9F7O3,285.0367117,EPA_Dashboard
N=C(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=N)N,C6H6F8N4,C6H6F8N4,285.039192,EPA_Dashboard
Cc1ccnc(N=C(O)C(C(F)(F)F)C(F)(F)F)c1,C10H8F6N2O,C10H8F6N2O1,285.0468022,EPA_Dashboard
Oc1ccc(C(F)(F)C(F)(F)c2ccc(O)cc2)cc1,C14H10F4O2,C14H10F4O2,285.0544124,EPA_Dashboard
CCCc1nc(C(=O)OC)c(C(F)(F)C(F)(F)F)[nH]1,C10H11F5N2O2,C10H11F5N2O2,285.0667887,EPA_Dashboard
CCCCCCCCCCOC(=O)C(F)C(F)(F)F,C13H22F4O2,C13H22F4O2,285.1483128,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2o1,C10H4F7NO,C10H4F7N1O1,286.0108313,EPA_Dashboard
FC(F)(F)C(F)(c1ccc2nn[nH]c2c1)C(F)(F)F,C9H4F7N3,C9H4F7N3,286.0220647,EPA_Dashboard
O=Cc1cccc(CC(O)(C(F)(F)F)C(F)(F)F)n1,C10H7F6NO2,C10H7F6N1O2,286.0308178,EPA_Dashboard
CCC(C(O)C(F)(F)C(F)(F)C(F)(F)F)[N+](=O)[O-],C7H8F7NO3,C7H8F7N1O3,286.0319607,EPA_Dashboard
FC(F)(F)C(F)(c1ccc2c(c1)CCN2)C(F)(F)F,C11H8F7N,C11H8F7N1,286.0472168,EPA_Dashboard
CCNc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,C11H11F6NO,C11H11F6N1O1,286.0672033,EPA_Dashboard
O=C1OC(C(=O)F)(C(F)(F)F)OC1(F)C(F)(F)F,C6F8O4,C6F8O4,286.9596042,EPA_Dashboard
C=C(Cl)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,C7H4ClF7O2,C7H4Cl1F7O2,286.9715246,EPA_Dashboard
O=C(CC(=O)C(F)(F)OC(F)(F)F)c1cccs1,C9H5F5O3S,C9H5F5O3S1,286.9806761,EPA_Dashboard
COC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,C7H4F8O3,C7H4F8O3,286.9959897,EPA_Dashboard
Cc1ccc2c(c1)C(C(F)(F)F)(C(F)(F)F)OS2,C10H6F6OS,C10H6F6O1S1,286.9970751,EPA_Dashboard
CC(C(=O)c1cccs1)=C(C(F)(F)F)C(F)(F)F,C10H6F6OS,C10H6F6O1S1,286.9970751,EPA_Dashboard
CCOC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C8H5F9O,C8H5F9O1,287.0123888,EPA_Dashboard
O=C(O)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,C10H6F6O3,C10H6F6O3,287.0148334,EPA_Dashboard
COC(=O)CC(O)(O)C(F)(F)C(F)(F)C(F)(F)F,C7H7F7O4,C7H7F7O4,287.0159762,EPA_Dashboard
N#Cc1cnc(C(F)(F)C(F)(F)C(F)(F)F)nc1N,C8H3F7N4,C8H3F7N4,287.0173136,EPA_Dashboard
FC(F)(c1nn[nH]n1)C(F)(F)C(F)(F)c1nn[nH]n1,C5H2F6N8,C5H2F6N8,287.0233814,EPA_Dashboard
CCOP(=O)(OCC)C(C(F)(F)F)C(F)(F)F,C7H11F6O3P,C7H11F6O3P1,287.0277202,EPA_Dashboard
CCC(C(F)(F)F)(C(F)(F)F)P(=O)(OC)OC,C7H11F6O3P,C7H11F6O3P1,287.0277202,EPA_Dashboard
OC(CCCCl)CC(O)(C(F)(F)F)C(F)(F)F,C8H11ClF6O2,C8H11Cl1F6O2,287.0278966,EPA_Dashboard
O=C(CC(F)(C(F)(F)F)C(F)(F)F)c1ccccc1,C11H7F7O,C11H7F7O1,287.0312324,EPA_Dashboard
O=C(Cc1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,C11H7F7O,C11H7F7O1,287.0312324,EPA_Dashboard
CC(=O)c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,C11H7F7O,C11H7F7O1,287.0312324,EPA_Dashboard
Cc1ccc(C(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1,C11H7F7O,C11H7F7O1,287.0312324,EPA_Dashboard
FC(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1,C8H8F8O2,C8H8F8O2,287.0323753,EPA_Dashboard
Cc1ccc2occ(C(=O)C(F)(F)C(F)F)c(=O)c2c1,C13H8F4O3,C13H8F4O3,287.033677,EPA_Dashboard
CC(C)=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H9F9,C9H9F9,287.0487743,EPA_Dashboard
OCCOCCOCC(F)(F)C(F)(F)C(F)(F)F,C8H11F7O3,C8H11F7O3,287.0523618,EPA_Dashboard
NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN,C8H12F8N2,C8H12F8N2,287.0799941,EPA_Dashboard
O=S(N=C(C(F)(F)F)C(F)(F)F)c1ccccc1,C9H5F6NOS,C9H5F6N1O1S1,287.9923241,EPA_Dashboard
O=[N+]([O-])c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1,C9H5F6NO3,C9H5F6N1O3,288.0100823,EPA_Dashboard
O=[N+]([O-])c1ccc(OC(F)(F)C(F)C(F)(F)F)cc1,C9H5F6NO3,C9H5F6N1O3,288.0100823,EPA_Dashboard
O=C(Nc1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,C10H6F7NO,C10H6F7N1O1,288.0264814,EPA_Dashboard
O=C(Cc1ccccn1)C(F)(F)C(F)(F)C(F)(F)F,C10H6F7NO,C10H6F7N1O1,288.0264814,EPA_Dashboard
O=C(Nc1ccc2ccccc2c1)C(F)(F)C(F)(F)F,C13H8F5NO,C13H8F5N1O1,288.045325,EPA_Dashboard
O=C(Nc1cccc2ccccc12)C(F)(F)C(F)(F)F,C13H8F5NO,C13H8F5N1O1,288.045325,EPA_Dashboard
COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1N,C10H9F6NO2,C10H9F6N1O2,288.0464678,EPA_Dashboard
CN(C)c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,C11H10F7N,C11H10F7N1,288.0628669,EPA_Dashboard
CCc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1N,C11H10F7N,C11H10F7N1,288.0628669,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1N,C11H10F7N,C11H10F7N1,288.0628669,EPA_Dashboard
N=C(NOC(=O)Cl)C(F)(F)C(F)(F)C(F)(F)F,C5H2ClF7N2O2,C5H2Cl1F7N2O2,288.9620225,EPA_Dashboard
COC(=O)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,C7H3F9O2,C7H3F9O2,288.9916533,EPA_Dashboard
C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7H3F9O2,C7H3F9O2,288.9916533,EPA_Dashboard
Cc1ccsc1C1=C(F)C(F)(F)C(F)(F)C1(F)F,C10H5F7S,C10H5F7S1,288.9927387,EPA_Dashboard
O=[N+]([O-])c1ccc(OC(C(F)(F)F)C(F)(F)F)nc1,C8H4F6N2O3,C8H4F6N2O3,289.0053313,EPA_Dashboard
O=C(O)c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,C10H5F7O2,C10H5F7O2,289.0104969,EPA_Dashboard
O=C(O)c1cccc(C(F)(C(F)(F)F)C(F)(F)F)c1,C10H5F7O2,C10H5F7O2,289.0104969,EPA_Dashboard
O=C(OC(F)(C(F)(F)F)C(F)(F)F)c1ccccc1,C10H5F7O2,C10H5F7O2,289.0104969,EPA_Dashboard
COC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)OC,C7H6F8O3,C7H6F8O3,289.0116398,EPA_Dashboard
Cc1ccc(S)c(C(O)(C(F)(F)F)C(F)(F)F)c1,C10H8F6OS,C10H8F6O1S1,289.0127252,EPA_Dashboard
COc1ccccc1SC(F)(F)C(F)C(F)(F)F,C10H8F6OS,C10H8F6O1S1,289.0127252,EPA_Dashboard
O=C(Nc1ccccn1)C(F)(F)C(F)(F)C(F)(F)F,C9H5F7N2O,C9H5F7N2O1,289.0217303,EPA_Dashboard
C=COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H7F9O,C8H7F9O1,289.0280388,EPA_Dashboard
C=CCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H7F9O,C8H7F9O1,289.0280388,EPA_Dashboard
CC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H7F9O,C8H7F9O1,289.0280388,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CCCO1,C8H7F9O,C8H7F9O1,289.0280388,EPA_Dashboard
Fc1ccc(C(F)(F)C(F)(F)c2ccc(F)cc2)cc1,C14H8F6,C14H8F6,289.0457396,EPA_Dashboard
COc1ccc(C)cc1C(F)(F)C(F)(F)C(F)(F)F,C11H9F7O,C11H9F7O1,289.0468824,EPA_Dashboard
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO,C8H10F8O2,C8H10F8O2,289.0480253,EPA_Dashboard
CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H11F9,C9H11F9,289.0644243,EPA_Dashboard
OC(COC1CC2C=CC1C2)(C(F)(F)F)C(F)(F)F,C11H12F6O2,C11H12F6O2,289.0668689,EPA_Dashboard
O=C=NC(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)F,C6H2ClF8NO,C6H2Cl1F8N1O1,289.9624371,EPA_Dashboard
O=[N+]([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H2F9NO2,C6H2F9N1O2,289.9869023,EPA_Dashboard
O=[N+]([O-])c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,C9H4F7NO2,C9H4F7N1O2,290.0057459,EPA_Dashboard
O=C(O)c1ccc(C(F)(F)C(F)(F)C(F)(F)F)nc1,C9H4F7NO2,C9H4F7N1O2,290.0057459,EPA_Dashboard
O=C(O)c1ccnc(C(F)(F)C(F)(F)C(F)(F)F)c1,C9H4F7NO2,C9H4F7N1O2,290.0057459,EPA_Dashboard
O=[N+]([O-])c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1,C9H4F7NO2,C9H4F7N1O2,290.0057459,EPA_Dashboard
CCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7H6F9NO,C7H6F9N1O1,290.0232878,EPA_Dashboard
CCNC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7H6F9NO,C7H6F9N1O1,290.0232878,EPA_Dashboard
Nc1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc1,C10H8F7NO,C10H8F7N1O1,290.0421314,EPA_Dashboard
